node	RT_K101E	sensitive
n1557	0.0007138490756099429	0.9992861509243901
68773	0.0	1.0
12736	0.0	1.0
27774	0.0	1.0
n1559	0.00011008652229300968	0.9998899134777071
74172	0.0	1.0
n1561	0.00011000730266555513	0.9998899926973344
12259	0.0	1.0
65671	0.0	1.0
sensitive	0.0	1.0
n1545	0.0006485612230331988	0.9993514387769669
14855	0.0	1.0
28131	0.0	1.0
sensitive	0.0	1.0
29641	0.0	1.0
sensitive	0.0	1.0
17548	0.0	1.0
sensitive	0.0	1.0
84925	0.0	1.0
sensitive	0.0	1.0
n1533	0.0019917805551833315	0.9980082194448167
48049	0.0	1.0
37031	0.0	1.0
sensitive	0.0	1.0
60414	0.0	1.0
sensitive	0.0	1.0
n1525	0.0010492864836319127	0.9989507135163681
14348	0.0	1.0
n1527	0.0007943453643406263	0.9992056546356594
38530	0.0	1.0
80035	0.0	1.0
sensitive	0.0	1.0
50951	0.0	1.0
sensitive	0.0	1.0
n1515	4.925299168887559e-07	0.9999995074700831
n1516	0.00022626049594066299	0.9997737395040593
3399	0.0	1.0
66113	0.0	1.0
48391	0.0	1.0
sensitive	0.0	1.0
n1511	0.002132430218856085	0.997867569781144
6098	0.0	1.0
50259	0.0	1.0
sensitive	0.0	1.0
86573	0.0	1.0
sensitive	0.0	1.0
n1507	0.002459843442286078	0.997540156557714
34900	0.0	1.0
35566	0.0	1.0
sensitive	0.0	1.0
n1503	0.001249675003956038	0.998750324996044
18870	0.0	1.0
36821	0.0	1.0
sensitive	0.0	1.0
44528	0.0	1.0
sensitive	0.0	1.0
52000	0.0	1.0
sensitive	0.0	1.0
45056	0.0	1.0
sensitive	0.0	1.0
n1492	4.2530706507499363e-07	0.9999995746929349
75130	0.0	1.0
69026	0.0	1.0
sensitive	0.0	1.0
4962	0.0	1.0
sensitive	0.0	1.0
15735	0.0	1.0
sensitive	0.0	1.0
16091	0.0	1.0
sensitive	0.0	1.0
3534	0.0	1.0
sensitive	0.0	1.0
74272	0.0	1.0
sensitive	0.0	1.0
39840	0.0	1.0
sensitive	0.0	1.0
20732	0.0	1.0
sensitive	0.0	1.0
37281	0.0	1.0
sensitive	0.0	1.0
9642	0.0	1.0
sensitive	0.0	1.0
n1473	4.92855703145041e-07	0.9999995071442969
72228	0.0	1.0
51126	0.0	1.0
sensitive	0.0	1.0
43970	0.0	1.0
sensitive	0.0	1.0
n1468	1.3850521746770935e-08	0.9999999861494783
23267	0.0	1.0
44030	0.0	1.0
sensitive	0.0	1.0
24884	0.0	1.0
sensitive	0.0	1.0
66624	0.0	1.0
sensitive	0.0	1.0
11848	0.0	1.0
sensitive	0.0	1.0
65899	0.0	1.0
sensitive	0.0	1.0
n1453	0.0014986764588884925	0.9985013235411115
n1454	0.0011698112034604531	0.9988301887965395
41398	0.0	1.0
30123	0.0	1.0
83381	0.0	1.0
sensitive	0.0	1.0
53475	0.0	1.0
sensitive	0.0	1.0
28882	0.0	1.0
sensitive	0.0	1.0
n1447	0.0009288845100385572	0.9990711154899614
14142	0.0	1.0
24461	0.0	1.0
sensitive	0.0	1.0
n1441	4.521649578096066e-07	0.9999995478350422
58675	0.0	1.0
59092	0.0	1.0
sensitive	0.0	1.0
45003	0.0	1.0
sensitive	0.0	1.0
37557	0.0	1.0
sensitive	0.0	1.0
37937	0.0	1.0
sensitive	0.0	1.0
13896	0.0	1.0
sensitive	0.0	1.0
n1425	0.001729802723421354	0.9982701972765787
26516	0.0	1.0
n1427	0.00289448068275028	0.9971055193172497
69651	0.0	1.0
n1429	0.0021907343089328725	0.9978092656910671
30198	0.0	1.0
n1431	1.168727378401372e-07	0.9999998831272622
76931	0.0	1.0
40306	0.0	1.0
sensitive	0.0	1.0
n1420	0.0018065393592947836	0.9981934606407052
54849	0.0	1.0
n1422	0.0011830193850862105	0.9988169806149138
27236	0.0	1.0
33916	0.0	1.0
sensitive	0.0	1.0
69721	0.0	1.0
sensitive	0.0	1.0
n1414	5.258930446451202e-07	0.9999994741069553
66160	0.0	1.0
n1416	0.0002259645818085091	0.9997740354181914
17619	0.0	1.0
72391	0.0	1.0
sensitive	0.0	1.0
5821	0.0	1.0
sensitive	0.0	1.0
34820	0.0	1.0
sensitive	0.0	1.0
n1407	0.0010573476914717986	0.9989426523085282
37164	0.0	1.0
20776	0.0	1.0
sensitive	0.0	1.0
n1401	0.0017629168209474322	0.9982370831790526
28791	0.0	1.0
4201	0.0	1.0
sensitive	0.0	1.0
79837	0.0	1.0
sensitive	0.0	1.0
67921	0.0	1.0
sensitive	0.0	1.0
74336	0.0	1.0
sensitive	0.0	1.0
15557	0.0	1.0
sensitive	0.0	1.0
56837	0.0	1.0
sensitive	0.0	1.0
10316	0.0	1.0
sensitive	0.0	1.0
n1386	2.426178371481937e-07	0.999999757382163
30925	0.0	1.0
77919	0.0	1.0
sensitive	0.0	1.0
n1383	2.981586417391847e-08	0.9999999701841359
68427	0.0	1.0
56887	0.0	1.0
sensitive	0.0	1.0
57807	0.0	1.0
sensitive	0.0	1.0
42740	0.0	1.0
sensitive	0.0	1.0
31456	0.0	1.0
sensitive	0.0	1.0
50604	0.0	1.0
sensitive	0.0	1.0
n1365	0.002233879797049147	0.9977661202029509
n1366	4.418494457491936e-08	0.9999999558150554
71587	0.0	1.0
47792	0.0	1.0
57052	0.0	1.0
50160	0.0	1.0
sensitive	0.0	1.0
14206	0.0	1.0
sensitive	0.0	1.0
79994	0.0	1.0
sensitive	0.0	1.0
73714	0.0	1.0
sensitive	0.0	1.0
79826	0.0	1.0
sensitive	0.0	1.0
67280	0.0	1.0
sensitive	0.0	1.0
26317	0.0	1.0
sensitive	0.0	1.0
65552	0.0	1.0
sensitive	0.0	1.0
25716	0.0	1.0
sensitive	0.0	1.0
72331	0.0	1.0
sensitive	0.0	1.0
51688	0.0	1.0
sensitive	0.0	1.0
35778	0.0	1.0
sensitive	0.0	1.0
5874	0.0	1.0
sensitive	0.0	1.0
55715	0.0	1.0
sensitive	0.0	1.0
17733	0.0	1.0
sensitive	0.0	1.0
44518	0.0	1.0
sensitive	0.0	1.0
282	0.0	1.0
sensitive	0.0	1.0
n1331	0.0007634512603068659	0.9992365487396931
9077	0.0	1.0
n1333	0.004249319986455334	0.9957506800135446
86071	0.0	1.0
61329	0.0	1.0
sensitive	0.0	1.0
10061	0.0	1.0
sensitive	0.0	1.0
40384	0.0	1.0
sensitive	0.0	1.0
46943	0.0	1.0
sensitive	0.0	1.0
86155	0.0	1.0
sensitive	0.0	1.0
39538	0.0	1.0
sensitive	0.0	1.0
20000	0.0	1.0
sensitive	0.0	1.0
46799	0.0	1.0
sensitive	0.0	1.0
34265	0.0	1.0
sensitive	0.0	1.0
53064	0.0	1.0
sensitive	0.0	1.0
n1312	0.0023678240039057452	0.9976321759960942
10873	0.0	1.0
83730	0.0	1.0
sensitive	0.0	1.0
13607	0.0	1.0
sensitive	0.0	1.0
82445	0.0	1.0
sensitive	0.0	1.0
62524	0.0	1.0
sensitive	0.0	1.0
41297	0.0	1.0
sensitive	0.0	1.0
n1298	0.002147198466986566	0.9978528015330134
54138	0.0	1.0
n1300	9.673713453545528e-08	0.9999999032628655
44570	0.0	1.0
34707	0.0	1.0
sensitive	0.0	1.0
56894	0.0	1.0
sensitive	0.0	1.0
3293	0.0	1.0
sensitive	0.0	1.0
29286	0.0	1.0
sensitive	0.0	1.0
n1290	0.004106252489279281	0.9958937475107207
n1291	0.004256457172591328	0.9957435428274086
10082	0.0	1.0
67172	0.0	1.0
78237	0.0	1.0
sensitive	0.0	1.0
48868	0.0	1.0
sensitive	0.0	1.0
75978	0.0	1.0
sensitive	0.0	1.0
33408	0.0	1.0
sensitive	0.0	1.0
63312	0.0	1.0
sensitive	0.0	1.0
48157	0.0	1.0
sensitive	0.0	1.0
23489	0.0	1.0
sensitive	0.0	1.0
n1271	0.001239058794287083	0.9987609412057129
12065	0.0	1.0
33342	0.0	1.0
sensitive	0.0	1.0
35154	0.0	1.0
sensitive	0.0	1.0
85991	0.0	1.0
sensitive	0.0	1.0
n1260	0.0023586281120481756	0.9976413718879518
n1261	0.003953775487105004	0.9960462245128949
40086	0.0	1.0
n1262	3.037190980642014e-07	0.9999996962809019
n1265	2.515895210051504e-07	0.999999748410479
4522	0.0	1.0
35074	0.0	1.0
389	0.0	1.0
74405	0.0	1.0
sensitive	0.0	1.0
n1254	0.002398292357981106	0.9976017076420188
n1255	0.0022725570104330495	0.997727442989567
38063	0.0	1.0
20652	0.0	1.0
86218	0.0	1.0
sensitive	0.0	1.0
57657	0.0	1.0
sensitive	0.0	1.0
35165	0.0	1.0
sensitive	0.0	1.0
n1245	0.0008347537887811844	0.9991652462112187
63859	0.0	1.0
52207	0.0	1.0
sensitive	0.0	1.0
35963	0.0	1.0
sensitive	0.0	1.0
12802	0.0	1.0
sensitive	0.0	1.0
80245	0.0	1.0
sensitive	0.0	1.0
n1232	0.0030457655424828804	0.9969542344575171
57088	0.0	1.0
77502	0.0	1.0
sensitive	0.0	1.0
n1229	0.002097831505699584	0.9979021684943004
60948	0.0	1.0
28874	0.0	1.0
sensitive	0.0	1.0
84905	0.0	1.0
sensitive	0.0	1.0
62245	0.0	1.0
sensitive	0.0	1.0
49609	0.0	1.0
sensitive	0.0	1.0
26080	0.0	1.0
sensitive	0.0	1.0
17933	0.0	1.0
sensitive	0.0	1.0
59198	0.0	1.0
sensitive	0.0	1.0
n1213	0.003788906542596101	0.9962110934574039
56065	0.0	1.0
25476	0.0	1.0
22888	0.0	1.0
sensitive	0.0	1.0
n1210	0.0023380393055558004	0.9976619606944442
56426	0.0	1.0
9258	0.0	1.0
sensitive	0.0	1.0
74396	0.0	1.0
sensitive	0.0	1.0
4294	0.0	1.0
sensitive	0.0	1.0
n1202	1.3925100093439815e-08	0.9999999860748999
28170	0.0	1.0
76025	0.0	1.0
sensitive	0.0	1.0
n1193	0.0006524285846353633	0.9993475714153647
2825	0.0	1.0
83820	0.0	1.0
61433	0.0	1.0
sensitive	0.0	1.0
46140	0.0	1.0
sensitive	0.0	1.0
n1188	0.0009023893683386816	0.9990976106316614
34429	0.0	1.0
17263	0.0	1.0
sensitive	0.0	1.0
n1181	0.0015483266571527051	0.9984516733428472
n1182	0.001411060051327618	0.9985889399486725
n1185	0.0019401149018349374	0.9980598850981651
52011	0.0	1.0
82447	0.0	1.0
32417	0.0	1.0
75334	0.0	1.0
sensitive	0.0	1.0
n1178	0.0029206551580699116	0.9970793448419301
38476	0.0	1.0
12939	0.0	1.0
sensitive	0.0	1.0
85462	0.0	1.0
sensitive	0.0	1.0
12619	0.0	1.0
sensitive	0.0	1.0
14380	0.0	1.0
sensitive	0.0	1.0
40451	0.0	1.0
sensitive	0.0	1.0
33836	0.0	1.0
sensitive	0.0	1.0
1630	0.0	1.0
sensitive	0.0	1.0
7044	0.0	1.0
sensitive	0.0	1.0
n1160	0.00261533649876651	0.9973846635012336
78537	0.0	1.0
n1162	0.0014303151870039674	0.9985696848129961
28155	0.0	1.0
55144	0.0	1.0
sensitive	0.0	1.0
n1155	0.004229154197149633	0.9957708458028504
67673	0.0	1.0
n1157	0.02466687045224014	0.97533312954776
30301	0.0	1.0
67211	1.0	0.0
sensitive	0.0	1.0
58608	0.0	1.0
sensitive	0.0	1.0
21897	0.0	1.0
sensitive	0.0	1.0
64920	0.0	1.0
sensitive	0.0	1.0
47602	0.0	1.0
sensitive	0.0	1.0
n1137	0.00022791990888266088	0.9997720800911173
n1138	0.0002283483690622132	0.9997716516309378
61846	0.0	1.0
34805	0.0	1.0
29705	0.0	1.0
51861	0.0	1.0
40942	0.0	1.0
sensitive	0.0	1.0
43653	0.0	1.0
sensitive	0.0	1.0
n1130	0.0019000875400528748	0.9980999124599471
24515	0.0	1.0
n1132	4.194111925197412e-08	0.9999999580588808
14478	0.0	1.0
44060	0.0	1.0
sensitive	0.0	1.0
n1123	0.001818323847954333	0.9981816761520457
45505	0.0	1.0
n1125	0.0019412585855004354	0.9980587414144995
86922	0.0	1.0
n1127	0.0005490482810087184	0.9994509517189912
22020	0.0	1.0
73703	0.0	1.0
sensitive	0.0	1.0
2020	0.0	1.0
sensitive	0.0	1.0
85863	0.0	1.0
sensitive	0.0	1.0
55833	0.0	1.0
sensitive	0.0	1.0
24067	0.0	1.0
sensitive	0.0	1.0
86083	0.0	1.0
sensitive	0.0	1.0
33522	0.0	1.0
sensitive	0.0	1.0
77809	0.0	1.0
sensitive	0.0	1.0
17419	0.0	1.0
sensitive	0.0	1.0
n1097	0.0030907138445053655	0.9969092861554946
n1098	0.0023840877108280267	0.9976159122891719
n1101	3.6609567627662986e-07	0.9999996339043238
14973	0.0	1.0
76592	0.0	1.0
22599	0.0	1.0
80596	0.0	1.0
sensitive	0.0	1.0
65851	0.0	1.0
sensitive	0.0	1.0
n1092	0.001856436835452914	0.9981435631645471
799	0.0	1.0
54427	0.0	1.0
sensitive	0.0	1.0
n1085	0.0013439223853387234	0.9986560776146614
49808	0.0	1.0
69186	0.0	1.0
sensitive	0.0	1.0
16812	0.0	1.0
sensitive	0.0	1.0
41815	0.0	1.0
sensitive	0.0	1.0
12242	0.0	1.0
sensitive	0.0	1.0
68430	0.0	1.0
sensitive	0.0	1.0
59441	0.0	1.0
sensitive	0.0	1.0
67259	0.0	1.0
sensitive	0.0	1.0
n1072	0.0008934691725779506	0.9991065308274221
30116	0.0	1.0
19050	0.0	1.0
sensitive	0.0	1.0
41526	0.0	1.0
sensitive	0.0	1.0
63609	0.0	1.0
sensitive	0.0	1.0
11048	0.0	1.0
sensitive	0.0	1.0
3012	0.0	1.0
sensitive	0.0	1.0
60062	0.0	1.0
sensitive	0.0	1.0
69273	0.0	1.0
sensitive	0.0	1.0
n1056	0.00025992838381492075	0.999740071616185
82612	0.0	1.0
65057	0.0	1.0
sensitive	0.0	1.0
77680	0.0	1.0
sensitive	0.0	1.0
n1042	0.0006589533942556925	0.9993410466057443
n1043	0.0006594237102698716	0.9993405762897302
n1048	0.0005245036801128375	0.9994754963198872
n1044	0.0012894062418079724	0.998710593758192
71066	0.0	1.0
9855	0.0	1.0
10518	0.0	1.0
78832	0.0	1.0
24081	0.0	1.0
sensitive	0.0	1.0
30860	0.0	1.0
sensitive	0.0	1.0
17355	0.0	1.0
sensitive	0.0	1.0
n1036	0.0015870910664100046	0.99841290893359
67899	0.0	1.0
65338	0.0	1.0
sensitive	0.0	1.0
64389	0.0	1.0
sensitive	0.0	1.0
72650	0.0	1.0
sensitive	0.0	1.0
n1028	0.0030782718766234405	0.9969217281233765
1687	0.0	1.0
n1030	0.0010725434513804083	0.9989274565486196
61853	0.0	1.0
37765	0.0	1.0
sensitive	0.0	1.0
63308	0.0	1.0
sensitive	0.0	1.0
n1020	0.0028682687303333643	0.9971317312696667
8057	0.0	1.0
56785	0.0	1.0
sensitive	0.0	1.0
n1017	0.0034265558685098924	0.9965734441314901
81817	0.0	1.0
18058	0.0	1.0
sensitive	0.0	1.0
86036	0.0	1.0
sensitive	0.0	1.0
72092	0.0	1.0
sensitive	0.0	1.0
86476	0.0	1.0
sensitive	0.0	1.0
n1006	0.0017929937813593744	0.9982070062186407
n1007	0.0030918327838891633	0.9969081672161109
66591	0.0	1.0
61900	0.0	1.0
48609	0.0	1.0
sensitive	0.0	1.0
19505	0.0	1.0
sensitive	0.0	1.0
46566	0.0	1.0
sensitive	0.0	1.0
49277	0.0	1.0
sensitive	0.0	1.0
7645	0.0	1.0
sensitive	0.0	1.0
n984	0.0027522356747876836	0.9972477643252122
n985	0.0006444975661879123	0.9993555024338121
n988	0.0021616011371701632	0.9978383988628299
78529	0.0	1.0
36588	0.0	1.0
n989	0.00026398345944997413	0.9997360165405501
17459	0.0	1.0
n990	6.165922282768225e-07	0.9999993834077717
30483	0.0	1.0
n991	2.6511303351165233e-07	0.9999997348869665
32478	0.0	1.0
5245	0.0	1.0
38464	0.0	1.0
sensitive	0.0	1.0
72610	0.0	1.0
sensitive	0.0	1.0
56674	0.0	1.0
sensitive	0.0	1.0
26490	0.0	1.0
sensitive	0.0	1.0
62227	0.0	1.0
sensitive	0.0	1.0
n971	0.0021121454077263485	0.9978878545922737
n972	3.928168003792411e-07	0.9999996071831996
77873	0.0	1.0
37584	0.0	1.0
13163	0.0	1.0
sensitive	0.0	1.0
26589	0.0	1.0
sensitive	0.0	1.0
n964	0.0019057167624742669	0.9980942832375257
14844	0.0	1.0
33601	0.0	1.0
sensitive	0.0	1.0
25316	0.0	1.0
sensitive	0.0	1.0
57967	0.0	1.0
sensitive	0.0	1.0
51139	0.0	1.0
sensitive	0.0	1.0
n955	0.001886739791862516	0.9981132602081375
11403	0.0	1.0
29035	0.0	1.0
sensitive	0.0	1.0
73971	0.0	1.0
sensitive	0.0	1.0
41644	0.0	1.0
sensitive	0.0	1.0
n945	0.0007150200861991412	0.9992849799138008
49447	0.0	1.0
49072	0.0	1.0
sensitive	0.0	1.0
18898	0.0	1.0
sensitive	0.0	1.0
29646	0.0	1.0
sensitive	0.0	1.0
42709	0.0	1.0
sensitive	0.0	1.0
11285	0.0	1.0
sensitive	0.0	1.0
29594	0.0	1.0
sensitive	0.0	1.0
73963	0.0	1.0
sensitive	0.0	1.0
n932	0.001743251431628075	0.998256748568372
29884	0.0	1.0
51828	0.0	1.0
sensitive	0.0	1.0
64817	0.0	1.0
sensitive	0.0	1.0
36776	0.0	1.0
sensitive	0.0	1.0
66107	0.0	1.0
sensitive	0.0	1.0
79839	0.0	1.0
sensitive	0.0	1.0
52583	0.0	1.0
sensitive	0.0	1.0
n914	0.0008088028467276706	0.9991911971532723
n915	0.0018795830715316912	0.9981204169284683
40741	0.0	1.0
9647	0.0	1.0
37517	0.0	1.0
sensitive	0.0	1.0
18712	0.0	1.0
sensitive	0.0	1.0
n907	0.0031795540690326453	0.9968204459309674
n908	0.0028259135752742026	0.9971740864247257
70762	0.0	1.0
39551	0.0	1.0
17817	0.0	1.0
sensitive	0.0	1.0
n901	0.0013513009997043498	0.9986486990002956
n902	0.0013510405887965412	0.9986489594112035
4973	0.0	1.0
56410	0.0	1.0
19406	0.0	1.0
sensitive	0.0	1.0
29603	0.0	1.0
sensitive	0.0	1.0
56667	0.0	1.0
sensitive	0.0	1.0
n891	0.0021322118651942597	0.9978677881348057
n892	0.002492311843918448	0.9975076881560816
n895	4.2121231470439453e-07	0.9999995787876853
42729	0.0	1.0
38372	0.0	1.0
78188	0.0	1.0
76922	0.0	1.0
sensitive	0.0	1.0
n886	0.0014644536750603849	0.9985355463249396
30473	0.0	1.0
n888	0.0014646618407521972	0.9985353381592478
59207	0.0	1.0
69786	0.0	1.0
sensitive	0.0	1.0
58729	0.0	1.0
sensitive	0.0	1.0
n880	0.0009669662323222014	0.9990330337676778
42691	0.0	1.0
39211	0.0	1.0
sensitive	0.0	1.0
35137	0.0	1.0
sensitive	0.0	1.0
n871	0.00038499872936330744	0.9996150012706367
65966	0.0	1.0
24338	0.0	1.0
sensitive	0.0	1.0
69903	0.0	1.0
sensitive	0.0	1.0
45860	0.0	1.0
sensitive	0.0	1.0
52085	0.0	1.0
sensitive	0.0	1.0
34427	0.0	1.0
sensitive	0.0	1.0
n857	0.0010164247058988764	0.9989835752941012
67998	0.0	1.0
43448	0.0	1.0
sensitive	0.0	1.0
62544	0.0	1.0
sensitive	0.0	1.0
5901	0.0	1.0
sensitive	0.0	1.0
55154	0.0	1.0
sensitive	0.0	1.0
56774	0.0	1.0
sensitive	0.0	1.0
37148	0.0	1.0
sensitive	0.0	1.0
7006	0.0	1.0
sensitive	0.0	1.0
34222	0.0	1.0
sensitive	0.0	1.0
n838	5.893612506446801e-07	0.9999994106387494
36366	0.0	1.0
14925	0.0	1.0
sensitive	0.0	1.0
65200	0.0	1.0
sensitive	0.0	1.0
33521	0.0	1.0
sensitive	0.0	1.0
36250	0.0	1.0
sensitive	0.0	1.0
58499	0.0	1.0
sensitive	0.0	1.0
n825	3.9777932195831024e-07	0.9999996022206781
84526	0.0	1.0
2557	0.0	1.0
sensitive	0.0	1.0
n818	0.0014987489016462289	0.9985012510983537
n819	0.0037623737151207823	0.9962376262848792
45035	0.0	1.0
75017	0.0	1.0
76413	0.0	1.0
27752	0.0	1.0
sensitive	0.0	1.0
n815	0.0014665506392908987	0.9985334493607091
62651	0.0	1.0
56601	0.0	1.0
sensitive	0.0	1.0
85791	0.0	1.0
sensitive	0.0	1.0
5837	0.0	1.0
sensitive	0.0	1.0
n803	0.0014081182598838522	0.9985918817401161
53844	0.0	1.0
n805	0.0006917875489625006	0.9993082124510374
13301	0.0	1.0
51450	0.0	1.0
18700	0.0	1.0
sensitive	0.0	1.0
38031	0.0	1.0
sensitive	0.0	1.0
15595	0.0	1.0
sensitive	0.0	1.0
n794	0.0005308335805394668	0.9994691664194605
55381	0.0	1.0
n796	0.00023534636024034758	0.9997646536397596
84830	0.0	1.0
80469	0.0	1.0
sensitive	0.0	1.0
25886	0.0	1.0
sensitive	0.0	1.0
10350	0.0	1.0
sensitive	0.0	1.0
12412	0.0	1.0
sensitive	0.0	1.0
74415	0.0	1.0
sensitive	0.0	1.0
n782	0.003021063681747381	0.9969789363182526
77032	0.0	1.0
56967	0.0	1.0
sensitive	0.0	1.0
26768	0.0	1.0
sensitive	0.0	1.0
69939	0.0	1.0
sensitive	0.0	1.0
62156	0.0	1.0
sensitive	0.0	1.0
86957	0.0	1.0
sensitive	0.0	1.0
3277	0.0	1.0
sensitive	0.0	1.0
37412	0.0	1.0
sensitive	0.0	1.0
34321	0.0	1.0
sensitive	0.0	1.0
69392	0.0	1.0
sensitive	0.0	1.0
981	0.0	1.0
sensitive	0.0	1.0
57666	0.0	1.0
sensitive	0.0	1.0
570	0.0	1.0
sensitive	0.0	1.0
13689	0.0	1.0
sensitive	0.0	1.0
37927	0.0	1.0
sensitive	0.0	1.0
3222	0.0	1.0
sensitive	0.0	1.0
6704	0.0	1.0
sensitive	0.0	1.0
83944	0.0	1.0
sensitive	0.0	1.0
n746	0.004184241453806948	0.995815758546193
35098	0.0	1.0
77971	0.0	1.0
sensitive	0.0	1.0
50600	0.0	1.0
sensitive	0.0	1.0
n736	0.0014708082543221008	0.9985291917456779
n737	0.0013085638685722532	0.9986914361314277
69852	0.0	1.0
57578	0.0	1.0
n739	0.0007688871524405218	0.9992311128475594
n740	0.0010736331877300338	0.99892636681227
63922	0.0	1.0
83710	0.0	1.0
27205	0.0	1.0
sensitive	0.0	1.0
n722	3.849476460744095e-05	0.9999615052353925
28449	0.0	1.0
48772	0.0	1.0
n725	4.2992343429889e-05	0.9999570076565701
n726	5.541146306343879e-05	0.9999445885369366
n729	0.0005944994464838198	0.9994055005535162
39371	0.0	1.0
78094	0.0	1.0
73543	0.0	1.0
n731	0.00044960603737194215	0.999550393962628
32866	0.0	1.0
n733	0.00021059949836221587	0.9997894005016378
49710	0.0	1.0
3199	0.0	1.0
sensitive	0.0	1.0
n711	0.0018851811515160984	0.9981148188484839
n712	8.790919966184256e-05	0.9999120908003382
80631	0.0	1.0
69485	0.0	1.0
n714	8.761214978935036e-05	0.9999123878502106
n717	4.120662430704869e-08	0.9999999587933757
58846	0.0	1.0
12787	0.0	1.0
84727	0.0	1.0
75702	0.0	1.0
sensitive	0.0	1.0
53525	0.0	1.0
sensitive	0.0	1.0
n705	0.0020770226204104942	0.9979229773795896
n706	0.0019519916233369321	0.9980480083766631
58354	0.0	1.0
3821	0.0	1.0
85883	0.0	1.0
sensitive	0.0	1.0
59765	0.0	1.0
sensitive	0.0	1.0
n695	0.002780505299894922	0.9972194947001051
71708	0.0	1.0
n697	0.002780558980712378	0.9972194410192876
86919	0.0	1.0
52200	0.0	1.0
sensitive	0.0	1.0
64441	0.0	1.0
sensitive	0.0	1.0
2424	0.0	1.0
sensitive	0.0	1.0
38993	0.0	1.0
sensitive	0.0	1.0
1782	0.0	1.0
sensitive	0.0	1.0
61430	0.0	1.0
sensitive	0.0	1.0
n677	9.373942289177704e-08	0.9999999062605771
59545	0.0	1.0
n679	3.69684192044129e-05	0.9999630315807957
37370	0.0	1.0
37986	0.0	1.0
44844	0.0	1.0
sensitive	0.0	1.0
n672	0.0021791963278721274	0.9978208036721279
52311	0.0	1.0
n674	0.0012801346400466407	0.9987198653599534
16833	0.0	1.0
6798	0.0	1.0
sensitive	0.0	1.0
69091	0.0	1.0
sensitive	0.0	1.0
30564	0.0	1.0
sensitive	0.0	1.0
34067	0.0	1.0
sensitive	0.0	1.0
45421	0.0	1.0
sensitive	0.0	1.0
n659	0.0013865558057477346	0.9986134441942522
19756	0.0	1.0
76628	0.0	1.0
sensitive	0.0	1.0
60215	0.0	1.0
sensitive	0.0	1.0
n653	0.00039794622136349214	0.9996020537786365
n654	0.0008127134653658758	0.9991872865346342
60872	0.0	1.0
42486	0.0	1.0
31216	0.0	1.0
sensitive	0.0	1.0
18439	0.0	1.0
sensitive	0.0	1.0
n640	0.000486162389986251	0.9995138376100138
76293	0.0	1.0
n642	5.421891957880999e-07	0.9999994578108041
19187	0.0	1.0
38968	0.0	1.0
n644	2.5082417275532883e-07	0.9999997491758272
46835	0.0	1.0
n646	5.207675925764199e-09	0.9999999947923242
15311	0.0	1.0
27710	0.0	1.0
7168	0.0	1.0
sensitive	0.0	1.0
n612	0.00192403888321806	0.9980759611167819
n613	8.361579927103196e-05	0.9999163842007289
n616	0.002504469757911462	0.9974955302420885
47495	0.0	1.0
71082	0.0	1.0
12523	0.0	1.0
n618	0.001568715960222868	0.9984312840397771
55453	0.0	1.0
8152	0.0	1.0
n621	0.0005487627556951683	0.9994512372443048
n622	0.00010543612304245013	0.9998945638769576
n633	0.0005488017042126727	0.9994511982957873
17990	0.0	1.0
41178	0.0	1.0
n624	5.237788220012913e-05	0.9999476221177999
n628	0.00035953992810800037	0.999640460071892
4219	0.0	1.0
20891	0.0	1.0
37768	0.0	1.0
n635	0.00018352257925696359	0.999816477420743
15328	0.0	1.0
58940	0.0	1.0
81905	0.0	1.0
20995	0.0	1.0
82353	0.0	1.0
8847	0.0	1.0
59868	0.0	1.0
35357	0.0	1.0
sensitive	0.0	1.0
23830	0.0	1.0
sensitive	0.0	1.0
n596	0.0015046511865471892	0.9984953488134528
37326	0.0	1.0
n598	0.0025266261273026052	0.9974733738726974
n599	0.002479343102191898	0.9975206568978081
60113	0.0	1.0
n600	0.002530895828577028	0.997469104171423
61498	0.0	1.0
45895	0.0	1.0
n602	3.3014537743986044e-07	0.9999996698546225
60884	0.0	1.0
69961	0.0	1.0
sensitive	0.0	1.0
74830	0.0	1.0
sensitive	0.0	1.0
n589	8.216418281260622e-11	0.9999999999178357
58901	0.0	1.0
57788	0.0	1.0
sensitive	0.0	1.0
14037	0.0	1.0
sensitive	0.0	1.0
54956	0.0	1.0
sensitive	0.0	1.0
n581	0.0009451277014972048	0.9990548722985028
20842	0.0	1.0
80349	0.0	1.0
sensitive	0.0	1.0
54276	0.0	1.0
sensitive	0.0	1.0
86077	0.0	1.0
sensitive	0.0	1.0
12649	0.0	1.0
sensitive	0.0	1.0
n571	0.002027677818419779	0.9979723221815803
61639	0.0	1.0
37520	0.0	1.0
sensitive	0.0	1.0
n566	0.0011563621286490861	0.9988436378713509
n567	0.001744190375914723	0.9982558096240853
22416	0.0	1.0
18025	0.0	1.0
40673	0.0	1.0
sensitive	0.0	1.0
45332	0.0	1.0
sensitive	0.0	1.0
87490	0.0	1.0
sensitive	0.0	1.0
54694	0.0	1.0
sensitive	0.0	1.0
45659	0.0	1.0
sensitive	0.0	1.0
76253	0.0	1.0
sensitive	0.0	1.0
n554	0.0023147308730686006	0.9976852691269313
86770	0.0	1.0
30868	0.0	1.0
sensitive	0.0	1.0
n551	0.0025464073137254736	0.9974535926862745
49423	0.0	1.0
52126	0.0	1.0
