node	RT_T215D	RT_T215F	RT_T215S	RT_T215Y	sensitive
n6553	0.00024378965159230166	0.00040681936030043087	0.00023025005987000794	0.0013714984322154933	0.9977476424960218
23351	0.0	0.0	0.0	0.0	1.0
83582	0.0	0.0	0.0	0.0	1.0
56350	0.0	0.0	0.0	0.0	1.0
n6539	0.0002580635046717415	0.0004306385820798323	0.00024373117157696784	0.001451799490903844	0.9976157672507675
74157	0.0	0.0	0.0	0.0	1.0
14714	0.0	0.0	0.0	0.0	1.0
32416	0.0	0.0	0.0	0.0	1.0
87719	0.0	0.0	0.0	0.0	1.0
27506	0.0	0.0	0.0	0.0	1.0
n6540	1.0834680789564485e-11	1.8080168206816447e-11	1.0232944196669992e-11	6.09531521103836e-11	0.9999999998998991
8615	0.0	0.0	0.0	0.0	1.0
87632	0.0	0.0	0.0	0.0	1.0
33657	0.0	0.0	0.0	0.0	1.0
n6543	3.990678064444436e-09	6.659368380645051e-09	3.769043752508796e-09	2.2450537474065393e-08	0.9999999631303724
42253	0.0	0.0	0.0	0.0	1.0
n6545	1.0094417242040164e-05	1.68448674428562e-05	9.53379341227943e-06	5.678861810237836e-05	0.9999067383038004
84139	0.0	0.0	0.0	0.0	1.0
1871	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6531	0.00034588356493440406	0.0005771866430998672	0.00032667388059351557	0.04366776403743717	0.9550824918739351
n6532	0.0005865953966078185	0.0009788699497477189	0.0005540170565331987	0.023800893827890284	0.9740796237692211
13149	0.0	0.0	0.0	1.0	0.0
35317	0.0	0.0	0.0	0.0	1.0
1004	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
29660	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
59490	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
55579	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6517	0.00024647588870740786	0.0004113019675712691	0.00023278710872560304	0.0013866105174408676	0.9977228245175549
74623	0.0	0.0	0.0	0.0	1.0
50557	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
44382	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6506	0.0001652934188792014	0.00027583025977970303	0.00015611335159008936	0.0009298986374839299	0.9984728643322671
48517	0.0	0.0	0.0	0.0	1.0
n6508	0.00015108472473717485	0.0002521197707420861	0.00014269378002292795	0.0008499641463669401	0.9986041375781308
n6509	2.273746604129702e-05	3.7942715490001214e-05	2.1474672460897104e-05	0.00012791518764029695	0.9997899299583675
n6512	3.336722642110933e-05	5.56809266471095e-05	3.1514077119256704e-05	0.00018771550976438544	0.9996917222600482
17067	0.0	0.0	0.0	0.0	1.0
24867	0.0	0.0	0.0	0.0	1.0
20599	0.0	0.0	0.0	0.0	1.0
27479	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6501	0.00028419843493176334	0.0004742507515892217	0.0002684146198602112	0.0015988279461461692	0.9973743082474726
66142	0.0	0.0	0.0	0.0	1.0
n6503	0.0003650833357309083	0.0006092258967036711	0.0003448073343579043	0.0020538657786028625	0.9966270176546046
40462	0.0	0.0	0.0	0.0	1.0
83244	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
54678	0.0	1.0	0.0	0.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6485	0.0003677884590906529	0.0006137400200372794	0.00034736222055372436	0.0020690841130260283	0.9966020251872922
73794	0.0	0.0	0.0	0.0	1.0
n6487	0.00012431258817083114	0.0002074442752866439	0.00011740851460256717	0.0006993509308839302	0.998851483691056
n6488	6.533799132094315e-05	0.00010903153459915176	6.170924940896157e-05	0.0003675748830005414	0.9993963463416704
n6491	0.00012430783662899404	0.0002074363462412643	0.00011740402695190061	0.000699324199920833	0.998851527590257
25005	0.0	0.0	0.0	0.0	1.0
37500	0.0	0.0	0.0	0.0	1.0
n6492	0.0002497297525691536	0.0004167317912167527	0.00023586025946880496	0.001404915926041599	0.9976927622707037
n6495	0.00031733484062906767	0.0005295465005284625	0.00029971069557896434	0.0017852449173599895	0.9970681630459035
54729	0.0	0.0	0.0	0.0	1.0
74969	0.0	0.0	0.0	0.0	1.0
87200	0.0	0.0	0.0	0.0	1.0
1912	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
24486	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
35927	0.0	0.0	0.0	1.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6475	0.0012533137921777598	0.00209144363536046	0.0011837072402377075	0.007050823896005478	0.9884207114362186
n6476	0.00036534460126138045	0.0006096618786056142	0.00034505408972114584	0.002055335591874649	0.9966246038385372
68696	0.0	0.0	0.0	0.0	1.0
86262	0.0	0.0	0.0	0.0	1.0
58168	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
7098	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6466	0.0006951028173784822	0.0011599396515068112	0.0006564981912557139	0.003910471252723448	0.9935779880871355
n6467	0.0008005170518455421	0.0013358476572500834	0.0007560579290815906	0.00450350486329912	0.9926040724985237
71218	0.0	0.0	0.0	0.0	1.0
70212	0.0	0.0	0.0	0.0	1.0
n6469	0.00044727510517308445	0.0007463818540957628	0.00042243433661693145	0.0025162557208940864	0.9958676529832201
37301	0.0	0.0	0.0	0.0	1.0
83911	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6462	1.4302467040530335e-07	2.386697078462162e-07	1.3508136505638732e-07	4.645561591068947e-05	0.9999530276083459
76699	0.0	0.0	0.0	0.0	1.0
80429	0.0	0.0	0.0	1.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6459	0.0009017538413424881	0.0015047846308788586	0.0008516722289112692	0.005073037233400661	0.9916687520654667
39212	0.0	0.0	0.0	0.0	1.0
2040	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
2445	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
51527	0.0	0.0	0.0	1.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
40239	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6450	0.022496025757856548	0.0008880806121774112	0.0005026324557716131	0.04864382330848752	0.9274694378657069
85805	1.0	0.0	0.0	0.0	0.0
11044	0.0	0.0	0.0	1.0	0.0
sensitive	0.0	0.0	0.0	0.0	1.0
22176	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
51243	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6417	6.123091471973825e-08	1.0217792836650803e-07	5.783027166260686e-08	3.4446951703135134e-07	0.9999994342913683
n6418	3.9203288778362666e-09	6.541974508892641e-09	3.7026016196186373e-09	2.20547708838489e-08	0.9999999637803241
42471	0.0	0.0	0.0	0.0	1.0
n6419	3.0737117943442955e-09	5.129198297613556e-09	2.903003962836257e-09	1.7291918994475444e-08	0.999999971602167
n6423	1.1738540818059634e-05	1.958846749758559e-05	1.1086605639294128e-05	6.603803821578924e-05	0.9998915483478292
n6437	2.429343473449718e-05	4.053920875491539e-05	2.29442257517166e-05	0.00013666867085569275	0.9997755544599032
43636	0.0	0.0	0.0	0.0	1.0
14453	0.0	0.0	0.0	0.0	1.0
55332	0.0	0.0	0.0	0.0	1.0
n6424	1.003738534439902e-05	1.674969654465134e-05	9.47992895264958e-06	5.646777118500436e-05	0.9999072652179732
87681	0.0	0.0	0.0	0.0	1.0
74300	0.0	0.0	0.0	0.0	1.0
n6439	2.5917143246051555e-05	4.3248741557766226e-05	2.4477756726288297e-05	0.00014580324102069685	0.9997605531174492
722	0.0	0.0	0.0	0.0	1.0
n6426	6.579795276636851e-05	0.00010979908654308635	6.214366551175918e-05	0.0003701625088376521	0.9993920967863411
3687	0.0	0.0	0.0	0.0	1.0
60534	0.0	0.0	0.0	0.0	1.0
n6441	2.3663673574204813e-09	3.948830675518389e-09	2.234944027204568e-09	1.3312579510862996e-08	0.9999999781372785
n6427	0.00010838599211790405	0.0001808670699963609	0.00010236644997529342	0.0006097519615492992	0.9989986285263611
n6432	6.123993651353789e-07	1.021929833139119e-06	5.783879240394651e-07	3.4452027134340346e-06	0.9999943420801642
3664	0.0	0.0	0.0	0.0	1.0
76563	0.0	0.0	0.0	0.0	1.0
74444	0.0	0.0	0.0	0.0	1.0
n6429	7.921088138455735e-05	0.0001321816569457557	7.48116667874442e-05	0.000445620225976639	0.9992681755689057
85333	0.0	0.0	0.0	0.0	1.0
52294	0.0	0.0	0.0	0.0	1.0
81148	0.0	0.0	0.0	0.0	1.0
77640	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
70625	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6388	0.00012656889627992528	0.00021120944667758326	0.00011953951185290539	0.0007120443451203672	0.9988306378000692
n6389	0.0009129282650194783	0.001523431738589573	0.0008622260473520241	0.005135901692387351	0.9915655122566517
n6395	0.00028330517118911093	0.0004727601346496105	0.00026757096620681753	0.0015938026720436773	0.9973825610559107
79404	0.0	0.0	0.0	0.0	1.0
n6391	3.5650000128991625e-06	5.949026200439686e-06	3.367007012173488e-06	2.005578127129089e-05	0.9999670631855033
n6396	0.0006930661575269157	0.0011565410139824034	0.0006545746434361277	0.00389901352359042	0.993596804661464
n6401	0.0003389957480024953	0.0005656927291465726	0.00032016859929635073	0.0019071036603746545	0.99686803926318
56049	0.0	0.0	0.0	0.0	1.0
1722	0.0	0.0	0.0	0.0	1.0
27791	0.0	0.0	0.0	0.0	1.0
12871	0.0	0.0	0.0	0.0	1.0
n6398	0.000847086063420435	0.0014135588126456538	0.000800040590499631	0.0047654902508971215	0.9921738242825371
n6402	0.0005565659988086955	0.000928758961348275	0.0005256554316818234	0.0031310984277015948	0.9948579211804596
76838	0.0	0.0	0.0	0.0	1.0
74599	0.0	0.0	0.0	0.0	1.0
37315	0.0	0.0	0.0	0.0	1.0
59803	0.0	0.0	0.0	0.0	1.0
n6404	5.671045402262481e-05	9.463449525910782e-05	5.356086834974182e-05	0.0003190385575197844	0.9994760556248488
n6405	3.411656032861245e-05	5.693136340236458e-05	3.2221794513897214e-05	0.00019193107130538605	0.9996847992104496
n6408	5.0640690907740656e-05	8.45056931075636e-05	4.7828207789825755e-05	0.0002848916175589993	0.999532133790636
12100	0.0	0.0	0.0	0.0	1.0
86640	0.0	0.0	0.0	0.0	1.0
n6409	4.202998102066222e-05	7.013673419107913e-05	3.969571958093878e-05	0.0002364499588041802	0.9996116876064031
71550	0.0	0.0	0.0	0.0	1.0
28880	0.0	0.0	0.0	0.0	1.0
31537	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6373	0.0003264923892325778	0.0005448279861881998	0.00030835965217104706	0.0018367629513315695	0.9969835570210765
40375	0.0	0.0	0.0	0.0	1.0
n6375	0.0003264682894226587	0.0005447877700871857	0.00030833689081657414	0.0018366273719445656	0.996983779677729
n6376	0.00034438412271887194	0.0005746844773231575	0.00032525771441237124	0.0019374172829071624	0.9968182564026384
71041	0.0	0.0	0.0	0.0	1.0
n6377	0.0003917714398533773	0.0006537611646111502	0.0003700132343289658	0.0022040062489784556	0.996380447912228
45419	0.0	0.0	0.0	0.0	1.0
31866	0.0	0.0	0.0	0.0	1.0
n6379	0.000762376449554413	0.001272201250094546	0.0007200355798815652	0.0042889355577343516	0.9929564511627351
n6380	0.00028667930219901584	0.00047839065181903856	0.0002707577047002917	0.001612784672961063	0.9973513876683205
n6383	0.00010633125456618223	0.0001774382656524644	0.00010042582845501562	0.0005981925318836237	0.9990176121194427
57910	0.0	0.0	0.0	0.0	1.0
46750	0.0	0.0	0.0	0.0	1.0
126	0.0	0.0	0.0	0.0	1.0
7173	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
5709	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
30237	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6354	0.001037171187468885	0.0017307597605240351	0.0009795687653285886	0.005834860701681957	0.9904176395849965
n6355	4.826232091471905e-09	8.053683326138405e-09	4.558192772949711e-09	2.7151151427999433e-08	0.9999999554107404
n6358	2.7285912493080232e-05	4.5532849295064015e-05	2.5770507255353538e-05	0.00015350358787341736	0.999747907143083
74773	0.0	0.0	0.0	0.0	1.0
22580	0.0	0.0	0.0	0.0	1.0
n6359	9.315546339905394e-06	1.5545141387654356e-05	8.798179448863764e-06	5.24068889592459e-05	0.9999139342438643
n6364	9.34006980190759e-10	1.5586064450052334e-09	8.82134092662685e-10	5.254485170487037e-09	0.9999999913707673
80881	0.0	0.0	0.0	0.0	1.0
n6360	9.329270927322579e-06	1.5568044032770696e-05	8.811141800029461e-06	5.248409998933908e-05	0.9999138074432505
73320	0.0	0.0	0.0	0.0	1.0
20847	0.0	0.0	0.0	0.0	1.0
2383	0.0	0.0	0.0	0.0	1.0
37734	0.0	0.0	0.0	0.0	1.0
33266	0.0	0.0	0.0	0.0	1.0
72168	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6349	0.0010612566680779103	0.0017709519497736365	0.0010023165863128044	0.00597035947564008	0.9901951153201956
50249	0.0	0.0	0.0	0.0	1.0
n6351	5.826392689627807e-05	9.722682367245893e-05	5.502806443386126e-05	0.00032777799989065174	0.9994617031851067
24843	0.0	0.0	0.0	0.0	1.0
51769	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
64887	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
65345	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6341	3.1056518482066777e-06	5.182497657103948e-06	2.933170129718366e-06	1.747160559524382e-05	0.9999713070747697
38647	0.0	0.0	0.0	0.0	1.0
3376	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n6329	0.0003780640429718504	0.000630887205875393	0.0003570671189708306	0.0021268919284567257	0.9965070897037251
44839	0.0	0.0	0.0	0.0	1.0
n6331	0.0004269260758185464	0.0007124247970563111	0.0004032154518259784	0.002401777269185524	0.9960556564061137
8818	0.0	0.0	0.0	0.0	1.0
n6333	4.984633763788202e-06	8.318013114467571e-06	4.707797131855529e-06	2.8042278856186738e-05	0.9999539472771337
8107	0.0	0.0	0.0	0.0	1.0
n6335	4.927445066514251e-06	8.222580559847445e-06	4.653784580932169e-06	2.77205498240503e-05	0.9999544756399686
n6336	4.928311759098854e-06	8.224026836670692e-06	4.654603139136732e-06	2.7725425615591212e-05	0.9999544676326495
46866	0.0	0.0	0.0	0.0	1.0
43009	0.0	0.0	0.0	0.0	1.0
5337	0.0	0.0	0.0	0.0	1.0
sensitive	0.0	0.0	0.0	0.0	1.0
n5903	7.499998172185973e-06	1.251547979471105e-05	7.08346321056598e-06	4.2193077793040104e-05	0.9999307079810296
n5904	4.772884522860204e-05	7.964660582168573e-05	4.5078080220526325e-05	0.0002685103160652398	0.999559036152664
n6174	0.00023545495622743798	0.00039291099538630713	0.0002223782568864774	0.0013246095608001435	0.9978246462306996
n5905	4.775128738618636e-05	7.968405574678545e-05	4.509927598537382e-05	0.00026863656992278214	0.9995588288109589
n5919	1.1159269631377571e-05	1.862181968432825e-05	1.0539506020654154e-05	6.277920618919167e-05	0.9998969001984745
n6175	7.68228194958129e-06	1.2819662393228908e-05	7.255623309997913e-06	4.321855985629882e-05	0.9999290238724909
n6323	2.5919658375711016e-08	4.3252938632713624e-08	2.4480132170655606e-08	1.4581739049899632e-07	0.9999997605298804
n5906	4.7784604925229193e-05	7.973965375856184e-05	4.513074313465274e-05	0.00026882400590402285	0.9995585209922776
22824	0.0	0.0	0.0	0.0	1.0
n5920	2.2470255497739735e-06	3.7496812960154298e-06	2.1222302258757254e-06	1.2641192924041561e-05	0.9999792398700043
85536	0.0	0.0	0.0	0.0	1.0
46678	0.0	0.0	0.0	0.0	1.0
n6177	3.374797240673807e-06	5.631628929395999e-06	3.1873677231130574e-06	1.8985748961854038e-05	0.9999688204571451
68028	0.0	0.0	0.0	0.0	1.0
73255	0.0	0.0	0.0	0.0	1.0
27625	0.0	0.0	0.0	0.0	1.0
68552	0.0	0.0	0.0	0.0	1.0
13127	0.0	0.0	0.0	0.0	1.0
n5909	0.0004378772746303175	0.0007306994025041996	0.0004135584428659572	0.002463385921985695	0.9959544789580138
n5921	2.2392322833981936e-06	3.736676430464583e-06	2.1148697819935216e-06	1.2597349994095976e-05	0.99997931187151
n6054	5.8871994326268064e-05	9.824152467093177e-05	5.5602361009805905e-05	0.0003311988322412687	0.9994560852877516
48980	0.0	0.0	0.0	0.0	1.0
n6179	3.370931516568292e-06	5.625178075565937e-06	3.183716693625455e-06	1.8964001383499242e-05	0.9999688561723308
n5910	0.00021260840235999155	0.000354786241654072	0.00020080055512003742	0.0011960806728589476	0.998035724128007
n5915	1.2353424974869371e-08	2.06145437797345e-08	1.1667340354627001e-08	6.949721973375198e-08	0.9999998858674711
n5922	2.2381861241122705e-06	3.7349306719851247e-06	2.1138817243108268e-06	1.2591464568643668e-05	0.9999793215369109
n6049	0.00010911504630070931	0.00018208366534540877	0.00010305501394075706	0.0006138534345289224	0.9989918928398843
8764	0.0	0.0	0.0	0.0	1.0
n6056	3.4404087950126944e-06	5.741116967096226e-06	3.2493353423947695e-06	1.9354862840655968e-05	0.9999682142760548
42993	0.0	0.0	0.0	0.0	1.0
n6181	3.370258756844719e-06	5.624055420528726e-06	3.183081297637073e-06	1.8960216608796493e-05	0.9999688623879163
33813	0.0	0.0	0.0	0.0	1.0
n5912	0.00017967388142379199	0.0002998273840833968	0.00016969515188482715	0.0010107994538459896	0.9983400041287621
161	0.0	0.0	0.0	0.0	1.0
18099	0.0	0.0	0.0	0.0	1.0
35015	0.0	0.0	0.0	0.0	1.0
n5924	2.2403783725814327e-06	3.7385889450661144e-06	2.1159522196660548e-06	1.2603797599676136e-05	0.999979301282863
39684	0.0	0.0	0.0	0.0	1.0
n6051	0.0004098810160952385	0.000683981176715464	0.00038711704077306415	0.0023058861083636926	0.9962131346580526
34882	0.0	0.0	0.0	0.0	1.0
n6058	3.4236656363170595e-06	5.713177138373069e-06	3.2335220653877127e-06	1.926067009805424e-05	0.9999683689650619
n6182	3.3735372234615017e-06	5.629526299555357e-06	3.1861776847472957e-06	1.8978660426225253e-05	0.999968832098366
21304	0.0	0.0	0.0	0.0	1.0
13088	0.0	0.0	0.0	0.0	1.0
2142	0.0	0.0	0.0	0.0	1.0
n5925	1.0532301197890675e-06	1.7575577994519963e-06	9.947358165303897e-07	5.925204161120568e-06	0.9999902692721031
n5968	0.00010990380290861764	0.00018339988798474633	0.00010379996457753582	0.0006182907781326411	0.9989846055663963
80080	0.0	0.0	0.0	0.0	1.0
80318	0.0	0.0	0.0	0.0	1.0
n6059	3.4454678780322326e-06	5.749559215995101e-06	3.254113454018989e-06	1.938332395204612e-05	0.9999681675354999
n6141	3.203509572275994e-06	5.345795879347245e-06	3.0255930306845794e-06	1.802212820465178e-05	0.9999704029733131
n6183	3.4178301036149736e-06	5.703439203783274e-06	3.2280106265499574e-06	1.9227840878685086e-05	0.9999684228791873
n6305	3.507875511594236e-05	5.853700771626098e-05	3.313055091902894e-05	0.0001973441338931114	0.9996759095523556
n5926	1.064438578157318e-05	1.776261701908657e-05	1.0053217794434363e-05	5.9882600906040666e-05	0.999901657178499
n5930	1.0488408571187698e-06	1.7502333005651146e-06	9.905903247672248e-07	5.900511288262443e-06	0.9999903098242293
n5969	0.0005276976958915814	0.0008805855280257658	0.0004983904168151271	0.0029686927146906263	0.9951246336445768
n5978	8.157667289683326e-06	1.3612952669060395e-05	7.704606695079686e-06	4.5892956592951695e-05	0.9999246318167532
n6060	8.012535084888636e-05	0.00013370766053148115	7.567534843896553e-05	0.0004507647980634544	0.9992597268421173
n6074	4.1234493252450155e-09	6.880927905556726e-09	3.894441161909398e-09	2.319747474085223e-08	0.9999999619037069
n6142	1.7389826471788578e-05	2.9018943317657727e-05	1.6424030142815165e-05	9.783073065973671e-05	0.9998393364694081
6902	0.0	0.0	0.0	0.0	1.0
n6148	2.1952438334535372e-05	3.66327153837745e-05	2.0733243629521792e-05	0.00012349882188384607	0.9997971827807682
n6184	4.552208932944622e-11	7.596412374186753e-11	4.299388314907375e-11	2.560956699299065e-10	0.9999999995794243
n6194	6.675199757346475e-07	1.113911307319427e-06	6.304472457032799e-07	3.75529721714202e-06	0.9999938328242541
n6306	0.00010689397058422205	0.00017837728734183684	0.00010095729234610853	0.0006013582287517369	0.999012413220976
n6316	0.00017314117158472316	0.0002889260483605714	0.00016352525573979127	0.0009740480936308129	0.9984003594306842
67428	0.0	0.0	0.0	0.0	1.0
37059	0.0	0.0	0.0	0.0	1.0
49768	0.0	0.0	0.0	0.0	1.0
n5931	6.59710951071519e-08	1.1008801454252501e-07	6.230719187176253e-08	3.7113656350889575e-07	0.999999390497135
n5938	1.0496381285445593e-06	1.7515637321454015e-06	9.913433173258574e-07	5.904996534060948e-06	0.9999903024582879
33461	0.0	0.0	0.0	0.0	1.0
n5971	0.00021506034626825364	0.0003588778765767876	0.000203116322946883	0.001209874684229398	0.9980130707699787
n5979	6.09617801183273e-09	1.0172881510158646e-08	5.757608426095471e-09	3.4295543437247316e-08	0.9999999436777887
n5982	8.13744440124098e-06	1.3579206107277287e-05	7.685506945585882e-06	4.577918777785888e-05	0.999924818654768
45234	0.0	0.0	0.0	0.0	1.0
n6062	8.014004153249469e-05	0.000133732175331305	7.568922323126395e-05	0.00045084744410443936	0.9992595911158006
n6075	1.2345694356350584e-08	2.0601643456607583e-08	1.1660039079264586e-08	6.945372924467945e-08	0.9999998859388939
28534	0.0	0.0	0.0	0.0	1.0
n6099	2.961989066598323e-09	4.942763113282414e-09	2.797486092884294e-09	1.6663395408893987e-08	0.9999999726343662
52797	0.0	0.0	0.0	0.0	1.0
n6144	1.3724525696816056e-08	2.2902542121610892e-08	1.2962292873136624e-08	7.72106828700141e-08	0.9999998731999565
n6149	8.006557741460487e-05	0.00013360791474597086	7.561889470218049e-05	0.0004504285279598239	0.9992602790851776
n6154	2.196780507572583e-05	3.665835834187454e-05	2.074775693251066e-05	0.00012358527125244445	0.9997970408083975
72870	0.0	0.0	0.0	0.0	1.0
n6186	2.104745768805053e-06	3.5122546082975274e-06	1.987852380579933e-06	1.184076314673021e-05	0.9999805543840955
47318	0.0	0.0	0.0	0.0	1.0
70774	0.0	0.0	0.0	0.0	1.0
21775	0.0	0.0	0.0	0.0	1.0
n6195	5.416705320804649e-07	9.039024335745318e-07	5.115872295101316e-07	3.047300329088902e-06	0.9999949955394758
n6270	2.2120714890042273e-05	3.691352369625925e-05	2.0892174440272403e-05	0.00012444550288752667	0.9997956280840858
n6285	1.2138401419434735e-05	2.025572729716398e-05	1.1464258779224109e-05	6.828755202537382e-05	0.9998878540604789
n6307	1.0879694034852273e-07	1.8155283206708436e-07	1.0275457495962076e-07	6.120638515345141e-07	0.9999989948318011
n6313	0.0002083535469847738	0.0003476860323932963	0.00019678200593846522	0.0011721439411794042	0.998075034473504
n6317	5.629234406368174e-08	9.39367821899866e-08	5.316597938521818e-08	3.166863774767081e-07	0.9999994799185169
17126	0.0	0.0	0.0	0.0	1.0
n5932	2.3049856221425164e-08	3.846401068203996e-08	2.1769713112571668e-08	1.2967261515818725e-07	0.9999997870438049
75607	0.0	0.0	0.0	0.0	1.0
n5939	8.781260018710799e-05	0.00014653561216035162	8.293566325873165e-05	0.0004940113031819418	0.9991887048212118
n5954	1.0804806120051032e-06	1.8030315418310993e-06	1.0204728706803477e-06	6.078508483544797e-06	0.999990017506492
85645	0.0	0.0	0.0	0.0	1.0
28843	0.0	0.0	0.0	0.0	1.0
n5973	2.576149063295101e-07	4.2988999209897613e-07	2.4330748749324424e-07	1.4492757909885869e-06	0.999997619911823
15329	0.0	0.0	0.0	0.0	1.0
27764	0.0	0.0	0.0	0.0	1.0
n5983	2.5187497679598434e-05	4.2031159348465105e-05	2.3788634221446777e-05	0.00014169844106742827	0.9997672942676831
n6005	1.5235982079033809e-05	2.542475631126052e-05	1.4389805978075732e-05	8.571375117104485e-05	0.9998592357044604
n6063	4.588164705413088e-09	7.656412887987033e-09	4.33334717538182e-09	2.5811845002936974e-08	0.9999999576102302
36225	0.0	0.0	0.0	0.0	1.0
61018	0.0	0.0	0.0	0.0	1.0
n6077	3.113413409043907e-08	5.1954496146382867e-08	2.940500628924483e-08	1.7515270157911995e-07	0.9999997123536619
